subject,activity,Avg_tBodyAccmean,Avg_tBodyAccstd,Avg_tGravityAccmean,Avg_tGravityAccstd,Avg_tBodyAccJerkmean,Avg_tBodyAccJerkstd,Avg_tBodyGyromean,Avg_tBodyGyrostd,Avg_tBodyGyroJerkmean,Avg_tBodyGyroJerkstd,Avg_tBodyAccMagmean,Avg_tBodyAccMagstd,Avg_tGravityAccMagmean,Avg_tGravityAccMagstd,Avg_tBodyAccJerkMagmean,Avg_tBodyAccJerkMagstd,Avg_tBodyGyroMagmean,Avg_tBodyGyroMagstd,Avg_tBodyGyroJerkMagmean,Avg_tBodyGyroJerkMagstd,Avg_fBodyAccmean,Avg_fBodyAccstd,Avg_fBodyAccJerkmean,Avg_fBodyAccJerkstd,Avg_fBodyGyromean,Avg_fBodyGyrostd,Avg_fBodyAccMagmean,Avg_fBodyAccMagstd,Avg_fBodyBodyAccJerkMagmean,Avg_fBodyBodyAccJerkMagstd,Avg_fBodyBodyGyroMagmean,Avg_fBodyBodyGyroMagstd,Avg_fBodyBodyGyroJerkMagmean,Avg_fBodyBodyGyroJerkMagstd
28,walking,0.281228224,-0.293003522,0.942930276,-0.976693903,0.093112223,-0.335700184,-0.105896208,-0.503798624,-0.092974671,-0.399417083,-0.18066602,-0.39269402,-0.18066602,-0.39269402,-0.299223359,-0.390449724,-0.310775946,-0.460511661,-0.546248759,-0.579861194,-0.280062183,-0.298832423,-0.36260198,-0.367116416,-0.374681072,-0.545480218,-0.352156842,-0.511573671,-0.360811456,-0.43627301,-0.514602425,-0.516811574,-0.595965104,-0.589071731
28,walking downstairs,0.293642077,0.125712888,0.92929168,-0.956921542,0.097265346,-0.016765223,-0.14109631,-0.268106331,-0.026649298,-0.163944897,0.104359217,0.135465564,0.104359217,0.135465564,-0.070756028,-0.041887261,-0.068246324,-0.224484145,-0.340417306,-0.407132335,0.089072175,0.137797083,-0.026867698,-0.098011229,-0.029996996,-0.345453346,0.188840008,-0.074058598,-0.012882383,-0.088359852,-0.223354794,-0.362903837,-0.396720714,-0.464722244
28,walking upstairs,0.262005842,-0.24206243,0.854508232,-0.9446978,0.070683187,-0.312671656,-0.129362971,-0.518818228,-0.080568055,-0.494282914,-0.186240504,-0.211928666,-0.186240504,-0.211928666,-0.388086248,-0.325362338,-0.263415283,-0.476923345,-0.620279798,-0.670132121,-0.266101343,-0.233726644,-0.31886673,-0.37027368,-0.403636284,-0.556383411,-0.213519365,-0.334626169,-0.294433416,-0.374495908,-0.53483541,-0.528187017,-0.662505819,-0.704852757
29,laying,0.287295197,-0.984219556,-0.346789843,-0.97293989,0.07188612,-0.992005989,-0.0258281,-0.994276591,-0.099533988,-0.996542541,-0.986493197,-0.981572148,-0.986493197,-0.981572148,-0.992725368,-0.994646917,-0.971923623,-0.977040093,-0.997322527,-0.997666072,-0.986626999,-0.983432309,-0.992153982,-0.992543478,-0.993122609,-0.994652185,-0.986800645,-0.981599784,-0.993998276,-0.994366668,-0.984001342,-0.976679046,-0.997617389,-0.997585231
29,sitting,0.277179978,-0.99074502,0.891563755,-0.984679152,0.07454381,-0.99352556,-0.037927111,-0.990178705,-0.0953637,-0.99332203,-0.978017022,-0.969290317,-0.978017022,-0.969290317,-0.990719808,-0.990531729,-0.962377332,-0.971578025,-0.995392308,-0.994905344,-0.991093964,-0.990617521,-0.99344576,-0.994220176,-0.988393569,-0.990727755,-0.973346532,-0.97121802,-0.990093704,-0.989822909,-0.980269426,-0.971011373,-0.995063049,-0.994742028
29,standing,0.277965066,-0.996068635,0.974508732,-0.996764227,0.075305253,-0.993652821,-0.027607557,-0.97799482,-0.098870151,-0.983293062,-0.984745319,-0.981745713,-0.984745319,-0.981745713,-0.99078542,-0.99049569,-0.98065734,-0.975358665,-0.992144699,-0.991453632,-0.99502404,-0.99660457,-0.993736906,-0.994123424,-0.97448545,-0.979162565,-0.984548095,-0.982247716,-0.989793893,-0.990327935,-0.980879723,-0.975938729,-0.991672052,-0.991516778
29,walking,0.271999917,-0.17433794,0.962374385,-0.978253539,0.085374335,-0.221433543,-0.007956682,-0.598868671,-0.106888303,-0.395909622,-0.095521339,-0.262695064,-0.095521339,-0.262695064,-0.240231677,-0.133036274,-0.280573268,-0.358814097,-0.506242118,-0.612222937,-0.135819506,-0.190355977,-0.210469887,-0.30733667,-0.431490048,-0.654313559,-0.235683306,-0.393257505,-0.108978206,-0.169506499,-0.416817853,-0.429156831,-0.628501116,-0.618667723
29,walking downstairs,0.293140441,0.167383602,0.948486215,-0.941736193,0.063687197,-0.023952574,-0.037412607,-0.282077258,-0.074398647,-0.347807557,0.103705166,0.13448115,0.103705166,0.13448115,-0.138637624,-0.030769337,-0.122968109,-0.267409798,-0.539174456,-0.597057049,0.1106632,0.187438624,-0.038245821,-0.098637916,-0.189418001,-0.319123138,0.115973968,-0.033086811,0.000448896,-0.079771432,-0.381459882,-0.323024575,-0.596578626,-0.626675982
29,walking upstairs,0.265423067,-0.086771557,0.929258954,-0.954189013,0.106345193,-0.182365815,0.093198946,-0.323904732,-0.130429073,-0.474932606,0.008343603,-0.041469605,0.008343603,-0.041469605,-0.344324833,-0.254485176,0.043962768,-0.080047615,-0.617340803,-0.712846318,-0.10979348,-0.079062531,-0.225067771,-0.211385398,-0.26051929,-0.350338205,-0.108306403,-0.155993756,-0.239108047,-0.280583557,-0.357213897,-0.07433147,-0.697454553,-0.756464186
30,laying,0.281033901,-0.976362515,-0.344737755,-0.979563943,0.075219667,-0.977463776,-0.026781222,-0.973662822,-0.102277359,-0.983775834,-0.969829984,-0.960167907,-0.969829984,-0.960167907,-0.97923282,-0.96964229,-0.962284921,-0.951264441,-0.985086413,-0.976177143,-0.974789999,-0.977045261,-0.976887902,-0.980350748,-0.971789053,-0.974488401,-0.96284082,-0.964051811,-0.96994927,-0.968087778,-0.962001199,-0.952644449,-0.977821336,-0.975481549
30,sitting,0.268336081,-0.983622744,0.825473837,-0.978364712,0.076005773,-0.988864577,-0.035842648,-0.98813267,-0.095270768,-0.993868545,-0.957487221,-0.942901467,-0.957487221,-0.942901467,-0.987799056,-0.98605764,-0.955847324,-0.960641288,-0.993737388,-0.991280225,-0.985008785,-0.983231005,-0.988775436,-0.990017565,-0.987034626,-0.988484803,-0.959923388,-0.943543733,-0.985826331,-0.985294959,-0.973876283,-0.959513937,-0.991750682,-0.990946425
30,standing,0.277112699,-0.977559427,0.968556705,-0.996420919,0.075241447,-0.968430745,-0.027613854,-0.911408518,-0.099716023,-0.960119074,-0.930573575,-0.916570441,-0.930573575,-0.916570441,-0.97122519,-0.950762271,-0.913890565,-0.887247637,-0.972995274,-0.955995672,-0.972014051,-0.980426576,-0.967857589,-0.972216729,-0.915742855,-0.911718163,-0.932047451,-0.921733233,-0.953357616,-0.946639847,-0.917449417,-0.888872228,-0.959242165,-0.955008564
30,walking,0.276406758,-0.346394275,0.965217551,-0.979752467,0.068868997,-0.374400941,-0.045950536,-0.387920594,-0.087383992,-0.460345386,-0.195140033,-0.359873412,-0.195140033,-0.359873412,-0.352111714,-0.353751021,-0.02296408,-0.266845731,-0.47206873,-0.546977272,-0.351402911,-0.344928112,-0.389595631,-0.415135398,-0.3744403,-0.399032346,-0.342363773,-0.469852795,-0.347180135,-0.366537417,-0.358344356,-0.331541741,-0.547621753,-0.578580045
30,walking downstairs,0.283190647,-0.057770316,0.958000491,-0.958890389,0.088393304,-0.226643901,-0.07455913,-0.265923161,-0.061595458,-0.542764507,-0.037390112,-0.013577121,-0.037390112,-0.013577121,-0.293738802,-0.125283185,-0.095537321,-0.208267542,-0.574337006,-0.617662074,-0.106966957,-0.040525709,-0.234923147,-0.289802729,-0.263061628,-0.278386596,0.00410151,-0.178535173,-0.1259614,-0.133124305,-0.356772347,-0.252361883,-0.617578814,-0.645503942
30,walking upstairs,0.271415642,-0.350504475,0.93182983,-0.954033624,0.057984037,-0.535420203,-0.003559746,-0.493837521,-0.108414261,-0.74274953,-0.137627857,-0.327410816,-0.137627857,-0.327410816,-0.5966001,-0.561837706,-0.113608367,-0.169293534,-0.718780257,-0.774439097,-0.420402828,-0.326260358,-0.55067842,-0.561565207,-0.488039003,-0.503484237,-0.400588354,-0.394508081,-0.549784891,-0.580878133,-0.449150735,-0.151472278,-0.773974452,-0.791349425
